MANZENT,canopy_pct
13107031001046.0,1.8321033210332103
13107031001047.0,2.2144249512670564
13107031001048.0,0.7630057803468208
13107031001049.0,0.3436293436293436
13107031001037.0,6.899066251667408
13107031002001.0,10.0
13107031002002.0,4.154929577464789
13107031002003.0,0.07524271844660194
13107031002004.0,2.947845804988662
13107031002005.0,0.0
13107031002006.0,0.0
13107031002007.0,4.7957244655581945
13107031002008.0,7.6061814556331
13107031002009.0,2.8803088803088803
13107031002010.0,0.2591145833333333
13107031002011.0,1.0235849056603774
13107031002012.0,6.62036118277436
13107031002013.0,3.8438661710037176
13107031002014.0,2.4307692307692306
13107031002015.0,0.44959128065395093
13107031002016.0,0.0749063670411985
13107031002017.0,8.057425742574257
13107031002018.0,3.1186440677966103
13107031002019.0,0.0
13107031002020.0,1.5549132947976878
13107031002021.0,0.967741935483871
13107031002022.0,2.091127098321343
13107031002023.0,1.1374045801526718
13107031002024.0,7.015929203539823
13107031002025.0,3.8874172185430464
13107031002026.0,0.8980769230769231
13107031002027.0,7.767059814658804
13107031002028.0,1.8294701986754967
13107031002029.0,0.5471698113207547
13107031002030.0,1.8388278388278387
13107031002031.0,0.915057915057915
13107031002032.0,1.9139579349904399
13107031002033.0,1.5070422535211268
13107031002034.0,0.37037037037037035
13107031002035.0,0.18258426966292135
13107031002036.0,1.800751879699248
13107031002038.0,2.0303030303030303
13107031002039.0,0.0
13107031002040.0,7.401832460732984
13107031002041.0,0.30344827586206896
13107031002042.0,0.0
13107031002043.0,0.06776071995764955
13107031002044.0,0.3263888888888889
13107031002045.0,0.07471264367816093
13107031003001.0,23.404234995773457
13107041001001.0,0.7057220708446866
13107041001002.0,0.0
13107041001003.0,0.0
13107041001004.0,1.9233716475095786
13107041001005.0,0.1975
13107041001006.0,2.078125
13107041001007.0,2.240740740740741
13107041001008.0,1.7388535031847134
13107041001009.0,4.19949494949495
13107041001010.0,5.7042553191489365
13107041001011.0,0.0024813895781637717
13107041001012.0,1.9951807228915663
13107041001013.0,0.9542168674698795
13107041001014.0,0.3032581453634085
13107041001015.0,2.0596026490066226
13107041001016.0,2.222543352601156
13107041001017.0,1.848238482384824
13107041001018.0,0.1792452830188679
13107041001019.0,2.189655172413793
13107041001020.0,0.25626204238921
13107041001022.0,2.556675062972292
13107041001023.0,5.017441860465116
13107041001024.0,0.2649402390438247
13107041001025.0,0.14689265536723164
13107041001026.0,3.3057142857142856
13107041001027.0,5.693023255813953
13107041001028.0,3.3181019332161688
13107041001029.0,1.1030927835051547
13107041001031.0,0.0
13107041001033.0,0.6597938144329897
13107041001034.0,0.16476345840130505
13107041001035.0,1.5097451274362819
13107041001038.0,0.9799107142857143
13107041001039.0,7.6683893195521105
13107041001040.0,0.7144790257104194
13107041001041.0,2.0870206489675516
13107041001042.0,1.9074333800841514
13107041001032.0,10.364348677766895
13107041001021.0,3.0247831474597273
13107041002001.0,5.9091725004487525
13107041002002.0,4.596187609731627
13107041002003.0,2.448871181938911
13107041002004.0,3.8784313725490196
13107041002005.0,3.7324503311258277
13107041002006.0,8.691489361702128
13107041002007.0,5.143010752688172
13107041002008.0,10.732620320855615
13107041002009.0,9.037234042553191
13107041002010.0,4.707497360084477
13107041002011.0,10.407089151450053
13107041002012.0,7.444089456869009
13107041002013.0,15.009574468085106
13107041002014.0,7.660714285714286
13107041002015.0,5.1
13107041002016.0,2.342553191489362
13107041002017.0,8.960125918153201
13107041003001.0,11.256456358287021
13107041003002.0,7.962516733601071
13107041003003.0,0.0
13107041003004.0,2.404600811907984
13107041003006.0,0.0
13107041003007.0,2.9428172942817294
13107041003008.0,0.32113821138211385
13107041003010.0,3.183132530120482
13107041003011.0,0.0
13107041003012.0,9.581632653061224
13107041003013.0,0.18181818181818182
13107041003014.0,29.906669954382938
13107041003015.0,0.8225806451612904
13107041003016.0,0.8095238095238095
13107041003017.0,0.5711009174311926
13107041003018.0,7.750312109862672
13107041003019.0,0.0
13107041003020.0,0.3462603878116344
13107041003022.0,3.4808996786861837
13107041003023.0,2.0304347826086957
13107041003025.0,0.6550868486352357
13107041003027.0,2.453825857519789
13107041003028.0,0.7364620938628159
13107041003029.0,2.3153846153846156
13107041003030.0,2.529769959404601
13107041003032.0,0.5813148788927336
13107041003033.0,1.368271954674221
13107041003034.0,15.659176029962547
13107041003035.0,3.7537688442211055
13107041003036.0,8.170818505338078
13107041003037.0,2.2967581047381547
13107041003038.0,1.638036809815951
13107041003039.0,3.770642201834862
13107041003040.0,1.780959198282033
13107041003041.0,2.522222222222222
13107041003042.0,3.558891454965358
13107041003043.0,9.787476280834914
13107041003044.0,8.052830188679245
13107041003045.0,7.785310734463277
13107041003046.0,0.7071713147410359
13107041003047.0,0.7526205450733753
13107041003048.0,0.7313915857605178
13107041003049.0,15.957894736842105
13107041003050.0,0.5936170212765958
13107041003052.0,3.3085106382978724
13107041003054.0,0.5915178571428571
13107041003055.0,1.0927152317880795
13107041003056.0,1.7322654462242564
13107041003057.0,3.1016260162601625
13107041003059.0,9.68108108108108
13107041003060.0,0.469601677148847
13107041003061.0,9.431325301204819
13107041003062.0,11.25943396226415
13107041003051.0,9.86171875
13107041003024.0,0.0
13107041003005.0,0.7350993377483444
13107051001001.0,16.15359439595774
13107051001005.0,14.208757637474541
13107051001006.0,15.580536912751677
13107051001007.0,7.1203259364230735
13107051001011.0,27.634996407564817
13107051001028.0,4.965641270719622
13107061001002.0,6.8374126974139555
13107061001005.0,1.1938534278959811
13107061001007.0,2.388235294117647
13107061001008.0,3.271978021978022
13107061001009.0,1.3468899521531101
13107061001010.0,1.88135593220339
13107061001012.0,9.731707317073171
13107061001014.0,0.27403846153846156
13107061001015.0,3.616
13107061001016.0,2.028436018957346
13107061001018.0,1.6857541899441342
13107061001019.0,0.7122969837587007
13107061001020.0,5.3575949367088604
13107061001022.0,5.453177257525083
13107061001023.0,4.058365758754864
13107061001025.0,1.1338383838383839
13107061001026.0,6.101694915254237
13107061001027.0,0.6519607843137255
13107061001028.0,3.852061855670103
13107061001029.0,5.370297029702971
13107061001030.0,3.319343645382792
13107061001032.0,0.5150812064965197
13107061001033.0,4.846153846153846
13107061001034.0,5.860975609756098
13107061001037.0,1.65962441314554
13107061001038.0,1.3258426966292134
13107061001039.0,4.184652278177458
13107061001041.0,5.688340807174888
