purpose_group,vuln_group,dist_m,w
compras_tramites,baja,191.9385074053667,1.48210391383712
compras_tramites,baja,191.9385074053667,1.48210391383712
compras_tramites,baja,180.6298442256982,1.48210391383712
social_recreacion,todas,649.9440480726014,1.14387994007037
compras_tramites,baja,1586.5359720551564,1.14387994007037
compras_tramites,baja,345.71071637145195,1.48210391383712
social_recreacion,todas,830.9734337848894,1.14387994007037
compras_tramites,baja,184.69303344079466,1.48210391383712
compras_tramites,baja,311.0595693176188,1.48210391383712
compras_tramites,baja,1296.4773611026003,1.48210391383712
compras_tramites,baja,926.4073099378319,1.48210391383712
social_recreacion,todas,516.4987937122893,1.14387994007037
compras_tramites,media,1373.456520061702,1.48210391383712
compras_tramites,baja,1134.3923556695727,1.48210391383712
compras_tramites,baja,715.7228863184409,1.48210391383712
social_recreacion,todas,392.05793302975326,1.48210391383712
social_recreacion,todas,554.223479328567,1.48210391383712
compras_tramites,baja,700.5694175376645,1.48210391383712
salud,todas,1672.0678264969547,1.48210391383712
compras_tramites,baja,204.28213677717883,1.48210391383712
compras_tramites,baja,532.9317498517047,1.48210391383712
compras_tramites,baja,1280.6854609934478,1.48210391383712
compras_tramites,media,776.5509386714838,1.48210391383712
compras_tramites,media,96.62104313534655,1.48210391383712
compras_tramites,baja,1444.2212464816678,1.48210391383712
salud,todas,646.2115075577036,1.48210391383712
compras_tramites,alta,732.706093687341,1.48210391383712
social_recreacion,todas,76.02631123499285,1.48210391383712
social_recreacion,todas,77.15244649393821,1.48210391383712
salud,todas,382.13024535367845,1.48210391383712
compras_tramites,baja,290.66303514551004,1.48210391383712
salud,todas,1295.181346270306,1.48210391383712
compras_tramites,alta,1467.7904954306532,1.48210391383712
compras_tramites,alta,1825.513074549608,1.48210391383712
compras_tramites,media,671.872547233895,1.48210391383712
compras_tramites,media,1215.6365266966366,1.48210391383712
salud,todas,887.9259106769903,1.14387994007037
compras_tramites,baja,1072.2373371724016,1.48210391383712
social_recreacion,todas,212.65789170931325,1.48210391383712
compras_tramites,baja,539.8799056271681,1.48210391383712
compras_tramites,baja,539.8799056271681,1.48210391383712
compras_tramites,media,608.5172585114165,1.48210391383712
compras_tramites,baja,294.1568459172759,1.48210391383712
compras_tramites,baja,334.8689634114365,1.48210391383712
salud,todas,156.15735065651728,1.48210391383712
compras_tramites,media,634.0792537214886,1.48210391383712
social_recreacion,todas,842.8177650929351,1.48210391383712
compras_tramites,baja,1242.104163871231,1.48210391383712
compras_tramites,media,423.0532447004307,1.48210391383712
social_recreacion,todas,432.04566205617954,1.48210391383712
compras_tramites,baja,491.11128070841795,1.48210391383712
compras_tramites,baja,491.11128070841795,1.48210391383712
compras_tramites,media,761.2986084901656,1.48210391383712
compras_tramites,media,761.2986084901656,1.48210391383712
compras_tramites,baja,1464.6658298615635,1.48210391383712
compras_tramites,alta,554.8365688777754,1.48210391383712
compras_tramites,baja,1568.7000988079271,1.48210391383712
salud,todas,374.200987313302,1.48210391383712
compras_tramites,baja,706.3735075911062,1.48210391383712
social_recreacion,todas,240.681894653633,1.48210391383712
social_recreacion,todas,506.8373377268712,1.48210391383712
salud,todas,1450.4414468102461,1.14387994007037
compras_tramites,baja,740.5576189021773,1.48210391383712
compras_tramites,baja,643.6755327074736,1.48210391383712
compras_tramites,media,2173.6001478052635,1.48210391383712
compras_tramites,baja,114.44321736127485,1.48210391383712
salud,todas,469.9167988607797,1.48210391383712
compras_tramites,alta,467.19664393225526,1.48210391383712
salud,todas,653.6908680535184,1.48210391383712
compras_tramites,baja,50.648769497022336,1.48210391383712
compras_tramites,media,190.69611634499142,1.48210391383712
compras_tramites,media,405.22892955903643,1.48210391383712
salud,todas,707.3559924111762,1.14387994007037
compras_tramites,alta,1306.0497846709607,1.48210391383712
salud,todas,779.4975971138397,1.48210391383712
social_recreacion,todas,259.1139970680135,1.48210391383712
compras_tramites,alta,779.2465568028276,1.48210391383712
compras_tramites,alta,779.2465568028276,1.48210391383712
compras_tramites,alta,529.1492001095367,1.48210391383712
social_recreacion,todas,86.83317338436964,1.48210391383712
compras_tramites,baja,271.08704962901214,1.48210391383712
compras_tramites,baja,96.53110331002128,1.48210391383712
compras_tramites,media,571.8485922864548,1.48210391383712
social_recreacion,todas,374.2396458153519,1.48210391383712
compras_tramites,baja,248.38887889003806,1.48210391383712
compras_tramites,baja,438.83540835374714,1.48210391383712
compras_tramites,media,1636.4526421500868,1.48210391383712
salud,todas,905.5133433799099,1.14387994007037
salud,todas,450.5382989148231,1.48210391383712
social_recreacion,todas,802.0900846577334,1.48210391383712
compras_tramites,media,160.2981627360791,1.48210391383712
compras_tramites,media,139.34189979709083,1.48210391383712
compras_tramites,baja,274.616614858333,1.48210391383712
social_recreacion,todas,793.129211597368,1.48210391383712
compras_tramites,alta,176.9190123024162,1.48210391383712
compras_tramites,media,663.2778695438002,1.48210391383712
compras_tramites,media,137.49232933149398,1.48210391383712
compras_tramites,media,1015.8119486593287,1.48210391383712
compras_tramites,media,1015.8119486593287,1.48210391383712
compras_tramites,media,1353.7607920997573,1.48210391383712
compras_tramites,alta,1294.2822395540318,1.48210391383712
compras_tramites,alta,1294.2822395540318,1.48210391383712
compras_tramites,baja,495.5284781485823,1.48210391383712
compras_tramites,baja,252.22670853817206,1.48210391383712
compras_tramites,media,192.43954255574008,1.48210391383712
compras_tramites,media,2351.4785825973545,1.48210391383712
compras_tramites,media,742.8644754638965,1.48210391383712
compras_tramites,baja,10.141238906686894,1.48210391383712
salud,todas,1015.9612750986132,1.48210391383712
compras_tramites,media,1123.2755572605781,1.48210391383712
compras_tramites,media,75.18272013069226,1.48210391383712
compras_tramites,alta,1351.9191888437942,1.48210391383712
social_recreacion,todas,847.3169194074095,1.48210391383712
social_recreacion,todas,847.3169194074095,1.14387994007037
compras_tramites,media,922.8324963969626,1.48210391383712
compras_tramites,baja,972.8146507565367,1.48210391383712
compras_tramites,media,165.894430027239,1.48210391383712
compras_tramites,alta,457.21088990919986,1.48210391383712
compras_tramites,media,289.768934077223,1.48210391383712
compras_tramites,media,289.768934077223,1.48210391383712
social_recreacion,todas,1804.4284770824943,1.48210391383712
compras_tramites,media,1735.4290997203689,1.48210391383712
compras_tramites,baja,558.6282314532291,1.48210391383712
compras_tramites,alta,748.2621558693517,1.48210391383712
social_recreacion,todas,583.4494885284093,1.48210391383712
compras_tramites,media,489.3762621711054,1.48210391383712
compras_tramites,baja,650.149889568744,1.48210391383712
compras_tramites,media,650.8935714894179,1.48210391383712
salud,todas,477.3232421944929,1.14387994007037
compras_tramites,media,2455.7965389309024,1.48210391383712
compras_tramites,baja,2012.4227013493587,1.48210391383712
compras_tramites,baja,201.25427984579608,1.48210391383712
social_recreacion,todas,788.7904110091603,1.48210391383712
social_recreacion,todas,692.7409328168792,1.48210391383712
social_recreacion,todas,75.9325937201048,1.14387994007037
compras_tramites,media,843.169948764779,1.48210391383712
compras_tramites,media,843.169948764779,1.48210391383712
compras_tramites,baja,467.16786748047,1.48210391383712
compras_tramites,baja,1140.2860048477148,1.48210391383712
compras_tramites,baja,340.4563243487518,1.48210391383712
social_recreacion,todas,966.0662912562277,1.48210391383712
compras_tramites,baja,1509.7022885324113,1.48210391383712
compras_tramites,baja,982.3808059258703,1.48210391383712
compras_tramites,baja,1509.7022885324113,1.48210391383712
compras_tramites,baja,982.3808059258703,1.48210391383712
compras_tramites,baja,860.1035638950696,1.48210391383712
compras_tramites,baja,201.30528161538635,1.48210391383712
compras_tramites,baja,935.6853651410086,1.48210391383712
compras_tramites,baja,1045.9749115657603,1.48210391383712
compras_tramites,baja,1000.5809015891718,1.48210391383712
compras_tramites,baja,823.8494344387208,1.48210391383712
compras_tramites,baja,633.3117351717478,1.48210391383712
compras_tramites,baja,457.87314977956777,1.48210391383712
compras_tramites,media,565.2692398110502,1.48210391383712
compras_tramites,media,555.7611132843522,1.48210391383712
compras_tramites,baja,303.68995194780894,1.48210391383712
compras_tramites,baja,292.2341272956497,1.48210391383712
compras_tramites,baja,246.56509821191239,1.48210391383712
salud,todas,1549.9827620009198,1.48210391383712
compras_tramites,alta,346.6740690565852,1.48210391383712
compras_tramites,baja,505.31890070157675,1.48210391383712
compras_tramites,media,723.9540630119859,1.48210391383712
social_recreacion,todas,1266.8457203233402,1.48210391383712
