purpose_group,vuln_group,dist_m,w
compras_tramites,media,1836.038654660149,1.14387994007037
salud,todas,1321.9714577691343,1.14387994007037
compras_tramites,media,4587.625245224919,1.0
salud,todas,1321.9714577691343,1.14387994007037
salud,todas,1498.5336012587647,1.48210391383712
compras_tramites,alta,508.71967911027633,1.48210391383712
social_recreacion,todas,2749.935539194794,1.0
salud,todas,4711.70697001512,1.48210391383712
compras_tramites,baja,1293.818089995653,1.48210391383712
compras_tramites,baja,1293.818089995653,1.48210391383712
salud,todas,4515.327818940725,0.817907347175127
compras_tramites,media,285.99005664533166,1.48210391383712
compras_tramites,media,813.9636630259133,1.48210391383712
social_recreacion,todas,14180.355614459711,1.0
compras_tramites,baja,162.6788468933884,1.48210391383712
social_recreacion,todas,12728.028965541218,1.0
compras_tramites,media,12929.655293162305,1.12721985301036
compras_tramites,baja,3116.886917368685,1.48210391383712
compras_tramites,baja,797.4116746739102,1.48210391383712
social_recreacion,todas,11398.137741988889,1.12721985301036
salud,todas,11155.2050025723,1.12721985301036
compras_tramites,media,2540.7776991319506,1.48210391383712
social_recreacion,todas,4544.1764699491,1.48210391383712
social_recreacion,todas,4544.1764699491,1.48210391383712
social_recreacion,todas,4641.932108108547,1.48210391383712
compras_tramites,baja,1959.3885568211228,1.0
compras_tramites,baja,1959.3885568211228,1.0
compras_tramites,media,1282.1316250316306,1.48210391383712
salud,todas,4429.32372271716,0.817907347175127
compras_tramites,alta,2198.7493535477306,1.0
salud,todas,1888.5542347669684,1.0
salud,todas,1011.6741660060627,1.48210391383712
compras_tramites,media,2163.6666515214974,1.0
social_recreacion,todas,4193.1422492984375,1.0
social_recreacion,todas,14296.4963119588,1.12721985301036
compras_tramites,baja,425.0192470366048,1.48210391383712
compras_tramites,alta,37.46875,1.48210391383712
salud,todas,2186.2424691211772,1.0
social_recreacion,todas,18457.05760236214,1.12721985301036
compras_tramites,media,350.2955016504815,1.48210391383712
compras_tramites,media,688.6633800170897,1.48210391383712
salud,todas,7406.677030938031,1.12721985301036
salud,todas,7413.725304502791,1.12721985301036
compras_tramites,baja,1563.6409634247882,1.0
salud,todas,10740.505109165024,1.0
compras_tramites,alta,3476.7886589360373,1.0
compras_tramites,baja,12033.813324986599,1.12721985301036
compras_tramites,baja,3107.2077522471845,1.48210391383712
compras_tramites,baja,1509.92270892058,1.12721985301036
compras_tramites,baja,72.60950781405973,1.48210391383712
compras_tramites,baja,221.74323772454144,1.48210391383712
compras_tramites,baja,1479.4047419908454,1.0
salud,todas,3888.4127054833134,1.12721985301036
salud,todas,10716.444948625176,0.817907347175127
salud,todas,3518.6317232841466,1.0
compras_tramites,media,632.2730602012472,1.48210391383712
compras_tramites,baja,513.2895223838711,1.0
compras_tramites,baja,5480.121622737948,1.48210391383712
social_recreacion,todas,3266.876509589282,1.48210391383712
compras_tramites,baja,856.8710521426196,1.0
compras_tramites,baja,1216.4468145130977,1.48210391383712
compras_tramites,media,8707.44261354412,1.0
social_recreacion,todas,16043.36590310701,1.0
compras_tramites,baja,2194.9564669035153,1.48210391383712
compras_tramites,baja,882.1778537375556,1.48210391383712
compras_tramites,baja,1440.4695415037418,1.48210391383712
salud,todas,10559.621884182883,1.48210391383712
salud,todas,10559.621884182883,1.48210391383712
salud,todas,12955.26992253056,1.0
salud,todas,6603.363175499214,1.0430735418982884
salud,todas,2429.6392288211355,1.0430735418982884
compras_tramites,baja,280.39938731432704,1.48210391383712
compras_tramites,baja,526.3970483760927,1.48210391383712
social_recreacion,todas,4978.798149716958,1.48210391383712
compras_tramites,baja,4515.4408224767,1.0
compras_tramites,baja,720.9352764649283,1.48210391383712
compras_tramites,baja,9802.738597740174,1.12721985301036
social_recreacion,todas,6275.301813272112,1.0
salud,todas,10335.69764031021,1.12721985301036
compras_tramites,baja,424.4552391006618,1.48210391383712
compras_tramites,baja,423.6381501075682,1.48210391383712
social_recreacion,todas,4324.688508585221,1.0
compras_tramites,alta,3639.2025359488102,1.12721985301036
salud,todas,8877.046918880174,1.12721985301036
compras_tramites,media,2478.3682890112523,1.12721985301036
